,CATEGORIE,DATE,QUART,PDQ,X,Y,LONGITUDE,LATITUDE
222523,Vol dans / sur véhicule à moteur,2023-01-22,nuit,20.0,298655.741001925,5040094.05699971,-73.578622,45.500741
222524,Vol dans / sur véhicule à moteur,2023-01-22,nuit,22.0,299857.202000676,5042558.08700028,-73.563273,45.522923
222525,Vol de véhicule à moteur,2023-01-22,jour,7.0,287512.173,5040490.443,-73.721229,45.504121
222526,Introduction,2023-01-22,jour,26.0,294691.364996481,5038183.93099682,-73.629311,45.483507
222527,Introduction,2023-01-22,jour,44.0,299580.37799975,5047993.58300588,-73.566875,45.571832
222528,Introduction,2023-01-22,jour,38.0,298445.338,5042870.102,-73.58135,45.525719
222529,Vol de véhicule à moteur,2023-01-22,jour,7.0,288836.977,5039722.907,-73.704251,45.497246
222530,Vol de véhicule à moteur,2023-01-22,jour,26.0,294039.111,5040394.22,-73.637703,45.503386
222681,Vol de véhicule à moteur,2023-01-22,jour,15.0,297745.229999029,5035713.88099302,-73.59021,45.461318
222682,Vol de véhicule à moteur,2023-01-22,jour,13.0,294220.718999434,5032352.50000538,-73.635206,45.431026
222683,Vol dans / sur véhicule à moteur,2023-01-22,jour,20.0,299697.209001688,5040093.09299753,-73.565295,45.500741
222684,Introduction,2023-01-22,soir,48.0,302005.50700169,5048149.60600694,-73.535804,45.57325
222685,Introduction,2023-01-23,nuit,31.0,293696.111990956,5043640.56100792,-73.642166,45.532593
222686,Méfait,2023-01-23,jour,7.0,288836.977,5039722.907,-73.704251,45.497246
222687,Méfait,2023-01-23,jour,44.0,300262.802,5048107.821,-73.558132,45.572865
222689,Introduction,2023-01-23,jour,48.0,301659.60500581405,5048899.34899326,-73.540241,45.579995
222690,Vol dans / sur véhicule à moteur,2023-01-23,jour,23.0,301682.189995892,5046559.67600812,-73.539937,45.558942
222691,Vol dans / sur véhicule à moteur,2023-01-23,jour,12.0,298505.553008271,5039407.55100186,-73.580535,45.494563
222693,Introduction,2023-01-23,jour,12.0,298241.0390003111,5039087.59700226,-73.583915,45.491681
222695,Méfait,2023-01-23,jour,9.0,294320.581991436,5036467.021998569,-73.634017,45.468052
222698,Vol de véhicule à moteur,2023-01-23,jour,45.0,298369.735002543,5054964.57300441,-73.582477,45.634548
222699,Vols qualifiés,2023-01-23,jour,10.0,288964.989,5043979.901,-73.70275,45.535555
222700,Vol de véhicule à moteur,2023-01-23,jour,38.0,298477.384006025,5042189.77699489,-73.580931,45.519598
222702,Vol de véhicule à moteur,2023-01-23,jour,20.0,299141.493999985,5039636.48999654,-73.572401,45.496628
222704,Méfait,2023-01-23,jour,38.0,298795.069,5041035.639,-73.576851,45.509215
222706,Vol de véhicule à moteur,2023-01-23,soir,7.0,285377.530997332,5039500.00000886,-73.748506,45.495153
222707,Vol de véhicule à moteur,2023-01-24,nuit,4.0,278518.500004302,5037949.99999531,-73.836181,45.480981
222708,Vol dans / sur véhicule à moteur,2023-01-24,nuit,21.0,299823.693,5041388.205,-73.56369,45.512396
222709,Méfait,2023-01-24,nuit,38.0,299447.213005499,5041629.576003569,-73.568511,45.514565
222710,Vol de véhicule à moteur,2023-01-24,nuit,8.0,287386.553,5035839.13,-73.722671,45.462264
222711,Vol de véhicule à moteur,2023-01-24,jour,45.0,298669.310997007,5056155.29800493,-73.57865,45.645266
222712,Vol de véhicule à moteur,2023-01-24,jour,12.0,297850.094,5038625.0,-73.58891,45.487515
222713,Vol dans / sur véhicule à moteur,2023-01-24,jour,31.0,295540.730990092,5044713.48399882,-73.618569,45.542274
222714,Vol de véhicule à moteur,2023-01-24,jour,1.0,277687.436998644,5034280.4560055295,-73.846609,45.447929
222716,Introduction,2023-01-24,jour,4.0,281357.769009939,5038642.1789974,-73.799896,45.48731
222717,Méfait,2023-01-24,jour,10.0,290219.598998166,5044588.51599454,-73.686705,45.541059
222718,Vol dans / sur véhicule à moteur,2023-01-24,jour,38.0,299230.326002173,5040940.56799712,-73.571279,45.508363
222719,Méfait,2023-01-24,jour,48.0,300072.482998822,5049147.71199112,-73.560581,45.582221
222720,Méfait,2023-01-24,jour,48.0,300072.482998822,5049147.71199112,-73.560581,45.582221
222721,Méfait,2023-01-24,jour,48.0,300072.482998822,5049147.71199112,-73.560581,45.582221
222722,Méfait,2023-01-24,jour,48.0,300072.482998822,5049147.71199112,-73.560581,45.582221
222724,Vol de véhicule à moteur,2023-01-24,jour,42.0,298161.016002192,5048241.02100318,-73.585063,45.574046
222726,Introduction,2023-01-24,soir,10.0,287787.284006155,5043445.72999227,-73.717811,45.530721
222728,Introduction,2023-01-25,nuit,48.0,303091.508007793,5051358.09800454,-73.521901,45.602124
222729,Vol de véhicule à moteur,2023-01-25,nuit,31.0,294988.016009749,5043178.56800746,-73.625616,45.528455
222730,Méfait,2023-01-24,jour,48.0,300207.284995432,5049083.2570039695,-73.558853,45.581641
227204,Vol de véhicule à moteur,2023-01-16,nuit,5.0,285733.225,5033230.653,-73.743712,45.438748
227205,Vol de véhicule à moteur,2023-01-16,nuit,49.0,304558.79299341294,5056249.12899348,-73.503094,45.646137
227206,Introduction,2023-01-16,nuit,48.0,300270.679003208,5049217.21399445,-73.558042,45.582847
227207,Vol de véhicule à moteur,2023-01-16,nuit,48.0,300270.679003208,5049217.21399445,-73.558042,45.582847
227208,Introduction,2023-01-16,nuit,46.0,298224.313,5052192.5,-73.584305,45.609603
227209,Vol de véhicule à moteur,2023-01-16,nuit,1.0,273508.969005704,5034126.0000008,-73.900016,45.446365
227210,Vol de véhicule à moteur,2023-01-16,nuit,12.0,298095.302989857,5038256.144007609,-73.585768,45.484198
227211,Vol de véhicule à moteur,2023-01-16,jour,39.0,295172.062990895,5053017.50000827,-73.623454,45.616991
227212,Introduction,2023-01-16,jour,13.0,294515.187999822,5030930.50000147,-73.631413,45.418235
227213,Introduction,2023-01-16,jour,27.0,292803.13399494893,5045756.10200876,-73.653651,45.551614
227214,Vol de véhicule à moteur,2023-01-16,jour,13.0,292390.344007291,5032459.99999227,-73.658601,45.431963
227215,Méfait,2023-01-16,jour,30.0,296529.827,5046998.971,-73.605942,45.562852
227218,Méfait,2023-01-16,jour,35.0,297208.788,5043620.022,-73.597192,45.532455
227219,Vol de véhicule à moteur,2023-01-16,jour,8.0,287756.938003703,5035671.999991129,-73.717929,45.460769
227220,Introduction,2023-01-16,jour,31.0,295437.691997583,5044529.40899806,-73.619885,45.540617
227374,Vol de véhicule à moteur,2023-01-16,jour,35.0,296485.331991936,5043615.25599179,-73.606454,45.532404
227375,Vol de véhicule à moteur,2023-01-16,jour,23.0,301516.7839940511,5045458.99399732,-73.542048,45.549037
227377,Introduction,2023-01-16,soir,38.0,299174.401007776,5043646.589996,-73.572026,45.532713
227378,Méfait,2023-01-17,nuit,39.0,294885.155995422,5051308.99999596,-73.627098,45.601614
227379,Introduction,2023-01-17,nuit,44.0,299084.879998497,5046328.09399754,-73.573204,45.556841
227381,Introduction,2023-01-17,jour,44.0,297885.575992097,5047072.70200772,-73.588576,45.563531
227383,Vol dans / sur véhicule à moteur,2023-01-17,jour,27.0,293679.573999933,5044559.4820046,-73.642399,45.540861
227384,Vol de véhicule à moteur,2023-01-17,jour,30.0,297187.560996865,5046653.75299849,-73.597511,45.559754
227385,Vol dans / sur véhicule à moteur,2023-01-17,jour,8.0,287756.938003703,5035671.999991129,-73.717929,45.460769
227388,Méfait,2023-01-17,jour,42.0,298142.363005321,5047491.07099835,-73.585292,45.567298
227389,Introduction,2023-01-17,jour,39.0,295287.062995691,5053098.49999259,-73.621981,45.617722
227391,Vol dans / sur véhicule à moteur,2023-01-17,soir,31.0,293670.888,5043579.893,-73.642487,45.532047
227394,Vol dans / sur véhicule à moteur,2023-01-17,soir,22.0,300323.3060006,5042176.08399414,-73.557303,45.519489
227395,Vol dans / sur véhicule à moteur,2023-01-17,soir,45.0,299356.553990603,5057657.83699647,-73.56985,45.658791
227396,Vol de véhicule à moteur,2023-01-17,soir,15.0,299916.729008638,5037572.79299768,-73.562461,45.478064
227397,Méfait,2023-01-18,nuit,49.0,304052.2189953851,5054859.99999169,-73.509591,45.633637
227398,Vol de véhicule à moteur,2023-01-18,jour,13.0,293560.687994288,5030990.00000308,-73.64361,45.418755
227399,Méfait,2023-01-18,jour,23.0,301973.58500584,5046040.9649939,-73.536201,45.554275
227400,Vol de véhicule à moteur,2023-01-18,jour,38.0,298937.994007704,5042811.70500468,-73.575043,45.525198
227403,Vol dans / sur véhicule à moteur,2023-01-18,jour,16.0,299486.688009157,5034778.500006951,-73.567932,45.452916
227405,Méfait,2023-01-18,jour,22.0,300259.64300072,5042592.89499163,-73.558122,45.523239
227406,Vol de véhicule à moteur,2023-01-18,jour,35.0,296429.500995895,5044124.57900032,-73.607178,45.536986
227409,Vol de véhicule à moteur,2023-01-18,jour,46.0,298059.119,5051873.693,-73.586419,45.606733
227410,Méfait,2023-01-18,soir,16.0,299181.749995451,5035283.99999401,-73.571836,45.457463
227412,Vol dans / sur véhicule à moteur,2023-01-18,soir,45.0,296226.671009669,5054685.97499747,-73.60996,45.632018
227413,Méfait,2023-01-18,soir,23.0,300975.387996662,5045706.6149924,-73.548984,45.551262
227414,Vol de véhicule à moteur,2023-01-18,soir,13.0,295850.656,5031729.5,-73.614364,45.425443
227415,Vols qualifiés,2023-01-18,soir,15.0,298861.382348728,5037740.10067182,-73.575962,45.479561
227416,Introduction,2023-01-18,soir,8.0,291474.688008248,5033674.9999955,-73.670337,45.44288
227417,Introduction,2023-01-18,soir,8.0,291474.688008248,5033674.9999955,-73.670337,45.44288
227418,Introduction,2023-01-18,soir,44.0,298546.186989377,5045081.09699908,-73.580088,45.545616
227420,Vol de véhicule à moteur,2023-01-19,nuit,21.0,300182.9750027111,5040803.60100502,-73.559086,45.507138
227421,Vol de véhicule à moteur,2023-01-19,nuit,30.0,294808.983009721,5047914.136008849,-73.628005,45.571065
227423,Vol de véhicule à moteur,2023-01-19,nuit,10.0,286997.505,5042658.479,-73.727894,45.523617
227581,Vol de véhicule à moteur,2023-01-19,jour,10.0,290524.445005733,5043616.76799713,-73.682773,45.532321
227584,Méfait,2023-01-19,jour,15.0,300643.919996706,5037623.2860067,-73.55316,45.478523
227585,Vol de véhicule à moteur,2023-01-19,jour,3.0,281224.719007296,5040494.50000178,-73.801687,45.503973
227587,Introduction,2023-01-19,soir,13.0,293560.687994288,5030990.00000308,-73.64361,45.418755
227590,Vols qualifiés,2023-01-19,soir,13.0,293983.719,5032198.0,-73.638232,45.429632
227591,Vol de véhicule à moteur,2023-01-19,soir,26.0,295195.589,5042143.301,-73.622938,45.519142
227592,Introduction,2023-01-19,soir,26.0,293271.554,5040247.367,-73.647522,45.502053
227595,Méfait,2023-01-20,jour,23.0,301383.16400320205,5044791.610991489,-73.543755,45.543031
227598,Méfait,2023-01-20,jour,8.0,291831.063001876,5033576.49999668,-73.665779,45.442
227602,Introduction,2023-01-20,jour,38.0,298317.096994405,5043522.32000536,-73.583001,45.531587
227603,Vol de véhicule à moteur,2023-01-20,jour,9.0,295063.69801042,5036005.25499485,-73.624505,45.463908
227604,Vol de véhicule à moteur,2023-01-20,jour,26.0,295088.021006103,5041688.16800252,-73.624306,45.515045
227605,Vol de véhicule à moteur,2023-01-20,jour,13.0,293602.562997897,5030872.49999481,-73.643073,45.417699
227606,Vols qualifiés,2023-01-20,soir,15.0,298861.382348728,5037740.10067182,-73.575962,45.479561
227607,Vol de véhicule à moteur,2023-01-21,jour,7.0,284261.393,5038647.104,-73.762751,45.487446
227608,Méfait,2023-01-21,jour,5.0,287124.219004855,5035822.499998449,-73.726025,45.462107
227609,Introduction,2023-01-21,jour,23.0,301917.404,5045127.869,-73.536915,45.546059
227610,Vol dans / sur véhicule à moteur,2023-01-21,soir,30.0,297592.668,5046806.574,-73.592324,45.561133
227612,Introduction,2023-01-21,soir,44.0,298109.97699434205,5046208.5860013,-73.585689,45.555757
227615,Vol de véhicule à moteur,2023-01-22,jour,1.0,277339.975996765,5033377.0179955,-73.851001,45.439786
227616,Vol de véhicule à moteur,2023-01-22,nuit,7.0,289142.437993311,5040517.49999779,-73.700368,45.504403
227618,Introduction,2023-01-22,jour,7.0,287608.09,5041029.772,-73.72002,45.508977
227619,Introduction,2023-01-22,jour,22.0,301267.377993923,5043241.07700218,-73.545226,45.529078
227620,Vol de véhicule à moteur,2023-01-22,jour,13.0,295884.812999572,5031001.50000109,-73.613914,45.418892
227621,Méfait,2023-01-22,jour,15.0,297399.081996516,5037155.0349959,-73.594658,45.474283
227622,Introduction,2023-01-22,soir,5.0,283250.281,5037719.5,-73.775645,45.479069
227623,Introduction,2023-01-22,soir,15.0,297578.123008255,5034604.52299922,-73.592331,45.451334
227624,Méfait,2023-01-22,soir,13.0,296225.688,5032603.0,-73.609586,45.433308
227625,Vols qualifiés,2023-01-22,soir,20.0,299039.837006092,5039488.40799855,-73.5737,45.495295
227626,Méfait,2023-01-22,soir,46.0,300831.781001838,5051577.49999154,-73.550871,45.604089
227627,Vols qualifiés,2023-01-22,soir,15.0,298576.186003368,5038208.24100382,-73.579616,45.483771
227628,Vol de véhicule à moteur,2023-01-23,nuit,13.0,295647.343998022,5032594.00000007,-73.616978,45.433219
227629,Vol de véhicule à moteur,2023-01-23,jour,7.0,289570.094009443,5040254.00000373,-73.694887,45.502041
227630,Vol de véhicule à moteur,2023-01-23,jour,3.0,275320.337993021,5036506.91100188,-73.877003,45.467868
227631,Introduction,2023-01-23,jour,49.0,305416.832991631,5056134.90000619,-73.492087,45.645109
227635,Introduction,2023-01-23,jour,15.0,297032.919006373,5034465.06800757,-73.599299,45.450073
227636,Méfait,2023-01-23,jour,22.0,300765.508990622,5042259.01700702,-73.551643,45.520238
227790,Introduction,2023-01-23,jour,23.0,301302.350009347,5046444.716001569,-73.544801,45.557905
227793,Introduction,2023-01-23,jour,15.0,297578.123008255,5034604.52299922,-73.592331,45.451334
227796,Vol dans / sur véhicule à moteur,2023-01-23,jour,3.0,275635.1639996711,5038547.39900588,-73.873098,45.486242
227799,Vol de véhicule à moteur,2023-01-24,nuit,31.0,294616.672999003,5043121.20900642,-73.630369,45.527934
227800,Vol de véhicule à moteur,2023-01-24,jour,38.0,297751.951009995,5043230.93700034,-73.590232,45.52896
227801,Vol dans / sur véhicule à moteur,2023-01-24,jour,16.0,299168.093992302,5035075.999996689,-73.572009,45.455591
227814,Introduction,2023-01-25,jour,35.0,296598.831000655,5044388.53399505,-73.605014,45.539364
227816,Vol dans / sur véhicule à moteur,2023-01-25,soir,15.0,300646.487000117,5037775.05300771,-73.553129,45.479889
227818,Vol de véhicule à moteur,2023-01-25,soir,15.0,300212.184006364,5037780.05000205,-73.558684,45.479931
227819,Vol de véhicule à moteur,2023-01-25,soir,44.0,297951.372998861,5046556.58000856,-73.587726,45.558887
227820,Méfait,2023-01-25,soir,15.0,298576.186003368,5038208.24100382,-73.579616,45.483771
227821,Vol de véhicule à moteur,2023-01-25,soir,30.0,296238.326998578,5048478.1600033,-73.609702,45.576159
227823,Vol de véhicule à moteur,2023-01-26,jour,16.0,298838.780992482,5035241.50000857,-73.576221,45.457077
227824,Vols qualifiés,2023-01-26,soir,46.0,301077.312997262,5052223.50000121,-73.547728,45.609903
227826,Vol dans / sur véhicule à moteur,2023-01-26,soir,31.0,295933.861997108,5045137.95800047,-73.613543,45.546099
227827,Vol de véhicule à moteur,2023-01-26,soir,31.0,295811.586009741,5045920.06999191,-73.615123,45.553135
227832,Vol de véhicule à moteur,2023-01-27,soir,13.0,296261.52,5032110.53,-73.60912,45.428877
227833,Vol de véhicule à moteur,2023-01-27,soir,16.0,301824.95,5036242.258,-73.538046,45.466102
227834,Introduction,2023-01-28,nuit,27.0,292363.237006523,5045775.09400518,-73.659285,45.551778
227835,Vol de véhicule à moteur,2023-01-28,soir,26.0,294706.27900953,5041447.286001209,-73.629187,45.512872
227836,Introduction,2023-01-28,soir,4.0,281753.719003653,5038237.99999865,-73.794812,45.483686
227837,Vol dans / sur véhicule à moteur,2023-01-28,soir,39.0,296026.019,5053173.975,-73.612507,45.618411
227838,Méfait,2023-01-28,soir,7.0,284261.393,5038647.104,-73.762751,45.487446
227840,Vol de véhicule à moteur,2023-01-28,soir,23.0,300929.26599396,5045571.70199442,-73.549573,45.550048
227841,Vol de véhicule à moteur,2023-01-29,nuit,45.0,298380.156009864,5055097.281007609,-73.582346,45.635743
227842,Vol de véhicule à moteur,2023-01-29,jour,9.0,296626.205001311,5037448.329997569,-73.604548,45.476913
227843,Introduction,2023-01-29,jour,10.0,289026.476004886,5044143.100006689,-73.701968,45.537025
227996,Introduction,2023-01-30,nuit,22.0,300846.191005472,5043495.59899356,-73.550621,45.531366
227997,Introduction,2023-01-30,jour,1.0,276131.768002543,5031601.74400355,-73.866341,45.423763
227998,Introduction,2023-01-30,jour,8.0,289665.375010035,5033202.50000749,-73.69345,45.438591
227999,Méfait,2023-01-30,jour,13.0,294043.432,5031355.474,-73.63745,45.422052
228001,Vol de véhicule à moteur,2023-01-30,jour,30.0,296630.019003875,5047167.963001,-73.604661,45.564374
228004,Vol de véhicule à moteur,2023-01-30,jour,7.0,289514.749992576,5040604.00000029,-73.695606,45.50519
228005,Introduction,2023-01-30,soir,1.0,278403.718993396,5032164.99999413,-73.837339,45.428921
228006,Vol de véhicule à moteur,2023-01-30,soir,7.0,284261.393,5038647.104,-73.762751,45.487446
228007,Vol de véhicule à moteur,2023-01-31,nuit,27.0,293683.889,5045239.144,-73.642359,45.546977
228008,Vol de véhicule à moteur,2023-01-31,jour,31.0,295270.495,5045555.567,-73.622046,45.549848
228011,Méfait,2023-01-25,jour,39.0,295446.84400568,5051995.16499085,-73.619911,45.607796
228012,Vol de véhicule à moteur,2023-01-25,jour,31.0,295349.9189978371,5042886.06899108,-73.620977,45.525828
228046,Vol de véhicule à moteur,2023-01-30,nuit,30.0,295761.3119917,5047080.47699257,-73.615788,45.563576
232590,Vols qualifiés,2023-01-21,jour,21.0,300010.35899709,5041428.400997969,-73.561301,45.512759
232591,Vol dans / sur véhicule à moteur,2023-01-21,jour,15.0,296889.350999017,5034769.28500567,-73.601139,45.452809
232592,Vol dans / sur véhicule à moteur,2023-01-21,jour,3.0,276290.344,5039937.0,-73.864798,45.498773
232593,Vol de véhicule à moteur,2023-01-21,jour,23.0,300992.080995,5046488.04299758,-73.548776,45.558294
232594,Vols qualifiés,2023-01-21,soir,35.0,295789.907007005,5043720.575004649,-73.61536,45.533343
232595,Introduction,2023-01-21,soir,21.0,300044.649010315,5040778.79400688,-73.560856,45.506914
232596,Méfait,2023-01-21,soir,39.0,295244.062989427,5053155.50000261,-73.622533,45.618234
232597,Vol dans / sur véhicule à moteur,2023-01-21,soir,1.0,278128.688008964,5034046.4999931,-73.840956,45.445841
232598,Vol de véhicule à moteur,2023-01-21,soir,5.0,284390.33340240293,5035302.95858142,-73.760962,45.457358
232599,Vols qualifiés,2023-01-21,soir,7.0,289357.195,5042167.186,-73.697671,45.519252
232600,Vol dans / sur véhicule à moteur,2023-01-21,soir,15.0,300414.668996346,5037853.69100056,-73.556095,45.480595
232601,Introduction,2023-01-21,soir,38.0,299241.833003259,5041145.42899591,-73.571134,45.510207
232602,Vols qualifiés,2023-01-22,nuit,21.0,300174.274992177,5041470.33699088,-73.559204,45.513137
232603,Introduction,2023-01-22,nuit,26.0,294585.506010456,5038016.02100697,-73.630662,45.481995
232604,Vol de véhicule à moteur,2023-01-22,jour,30.0,296471.214008719,5047026.95799255,-73.606693,45.563104
232605,Vol de véhicule à moteur,2023-01-22,jour,39.0,293335.504008018,5050099.75299892,-73.646934,45.590709
232606,Introduction,2023-01-22,jour,21.0,299853.563,5041681.536,-73.563311,45.515036
232607,Vol de véhicule à moteur,2023-01-22,jour,48.0,303425.213010095,5050746.60200456,-73.517622,45.596623
232608,Vol dans / sur véhicule à moteur,2023-01-22,jour,21.0,299735.682991407,5040981.17100346,-73.564812,45.508733
232609,Vol de véhicule à moteur,2023-01-22,jour,13.0,292963.813001992,5031735.50000821,-73.651255,45.425454
232610,Méfait,2023-01-22,soir,39.0,294195.068994602,5049981.175999249,-73.635915,45.589655
232611,Vol dans / sur véhicule à moteur,2023-01-22,soir,21.0,299950.558991168,5041467.398006329,-73.562067,45.513109
232612,Vols qualifiés,2023-01-22,soir,20.0,298778.450007243,5039548.05399498,-73.577045,45.495829
232613,Vol de véhicule à moteur,2023-01-23,nuit,39.0,295111.688005514,5050887.50000148,-73.624186,45.597824
232614,Vols qualifiés,2023-01-23,nuit,21.0,299962.8400005931,5041609.76400111,-73.561911,45.514391
232615,Vol de véhicule à moteur,2023-01-23,nuit,9.0,294110.11800201,5037624.10199707,-73.636734,45.478461
232616,Vol dans / sur véhicule à moteur,2023-01-23,nuit,38.0,298980.318995237,5041314.07099517,-73.574483,45.511722
232618,Vol de véhicule à moteur,2023-01-23,nuit,21.0,300335.923009162,5041565.02799561,-73.557136,45.513991
232621,Méfait,2023-01-23,jour,44.0,299736.267996215,5045404.33700054,-73.564851,45.548534
232622,Méfait,2023-01-23,jour,13.0,296173.531005754,5031362.99999564,-73.610231,45.422149
232624,Vol dans / sur véhicule à moteur,2023-01-23,jour,26.0,296675.688002194,5042257.49999584,-73.603995,45.520189
232628,Introduction,2023-01-23,jour,15.0,298124.741998147,5036806.648992009,-73.585372,45.471155
232629,Vol dans / sur véhicule à moteur,2023-01-23,jour,22.0,300052.405995412,5042137.583005089,-73.56077,45.519141
232630,Vols qualifiés,2023-01-23,soir,21.0,299735.682991407,5040981.17100346,-73.564812,45.508733
232631,Vol dans / sur véhicule à moteur,2023-01-23,soir,21.0,300299.03,5040728.57,-73.5576,45.506464
232632,Introduction,2023-01-23,soir,21.0,299268.555998894,5041048.3360079,-73.570791,45.509334
232633,Vol de véhicule à moteur,2023-01-23,soir,26.0,294929.247993524,5038569.69200338,-73.626276,45.486982
232634,Vol de véhicule à moteur,2023-01-23,soir,48.0,302011.108001255,5048845.60199782,-73.535737,45.579513
232635,Vols qualifiés,2023-01-23,soir,21.0,299981.398999108,5040996.24699428,-73.561668,45.50887
232636,Vol dans / sur véhicule à moteur,2023-01-24,nuit,21.0,299628.127000883,5041680.05900089,-73.566196,45.515021
232637,Vols qualifiés,2023-01-24,nuit,12.0,298605.254009488,5039325.05100425,-73.579258,45.493821
232737,Vol de véhicule à moteur,2023-01-24,nuit,27.0,293177.326004173,5045371.80100536,-73.648849,45.548163
232738,Introduction,2023-01-24,jour,12.0,298414.042995499,5039297.86899576,-73.581705,45.493575
232739,Vol dans / sur véhicule à moteur,2023-01-24,jour,13.0,292963.813001992,5031735.50000821,-73.651255,45.425454
232740,Vol dans / sur véhicule à moteur,2023-01-16,soir,38.0,299194.804,5042449.584,-73.571751,45.521942
232741,Méfait,2023-01-22,soir,48.0,301311.62900519493,5048897.58399992,-73.5447,45.579977
232742,Introduction,2023-01-22,soir,4.0,278605.815993811,5037113.509006009,-73.83502,45.473457
232743,Introduction,2023-01-24,jour,12.0,298505.553008271,5039407.55100186,-73.580535,45.494563
232744,Vol dans / sur véhicule à moteur,2023-01-24,jour,21.0,300585.212989442,5041713.581002,-73.553946,45.515329
232745,Vol dans / sur véhicule à moteur,2023-01-24,jour,22.0,300516.505996662,5042225.58500121,-73.55483,45.519936
232747,Introduction,2023-01-24,jour,20.0,299098.930996104,5040628.06400547,-73.572957,45.50555
232750,Introduction,2023-01-24,jour,26.0,293282.861994024,5042937.95599203,-73.64744,45.526264
232751,Introduction,2023-01-24,jour,4.0,278347.968992748,5038115.00000888,-73.838372,45.482459
232752,Vols qualifiés,2023-01-24,jour,31.0,295354.99900059,5044932.56999378,-73.620952,45.544243
232755,Vol de véhicule à moteur,2023-01-24,soir,5.0,280570.40600696,5036988.50000142,-73.809887,45.472403
232756,Méfait,2023-01-24,soir,3.0,275713.920997601,5037235.04899263,-73.872013,45.474436
232757,Vol de véhicule à moteur,2023-01-24,soir,5.0,279822.938001204,5036453.00000523,-73.81942,45.467558
232758,Vol dans / sur véhicule à moteur,2023-01-24,soir,9.0,292835.229999151,5036307.5709981695,-73.653009,45.466593
232759,Méfait,2023-01-24,soir,44.0,299736.267996215,5045404.33700054,-73.564851,45.548534
232760,Introduction,2023-01-24,soir,20.0,299012.133989769,5040497.06299742,-73.574066,45.504371
232761,Vol dans / sur véhicule à moteur,2023-01-24,soir,21.0,300143.240004057,5040470.19199346,-73.559592,45.504138
232762,Vol de véhicule à moteur,2023-01-24,soir,7.0,289052.700946335,5039206.01176101,-73.701474,45.4926
232763,Vol de véhicule à moteur,2023-01-25,nuit,26.0,294099.062,5039983.047,-73.636927,45.499687
232764,Vols qualifiés,2023-01-25,nuit,48.0,300001.879008688,5050383.07900448,-73.561498,45.593336
232765,Méfait,2023-01-25,nuit,39.0,295696.125010274,5053041.99999922,-73.616734,45.617219
232766,Méfait,2023-01-25,nuit,5.0,282322.244,5038092.605,-73.787533,45.482397
232768,Introduction,2023-01-25,nuit,21.0,300194.517006831,5041972.66400195,-73.55895,45.517658
232770,Vol de véhicule à moteur,2023-01-25,jour,5.0,285459.663,5035175.298,-73.747285,45.456239
232772,Introduction,2023-01-25,jour,49.0,304969.487,5061162.724,-73.497824,45.69035
232773,Vol de véhicule à moteur,2023-01-25,jour,39.0,294058.843998271,5050715.99999143,-73.637677,45.596266
232775,Vol de véhicule à moteur,2023-01-25,jour,45.0,301497.211,5057773.786,-73.542382,45.659848
232776,Introduction,2023-01-25,jour,21.0,300031.401004587,5041834.03000651,-73.561036,45.516409
232777,Vol dans / sur véhicule à moteur,2023-01-25,soir,31.0,295029.03999406,5044145.98299172,-73.62511,45.537161
